207756693,93,2,ELA Predictives (January 2011),3,2011
215324674,80,2,ELA Predictives (January 2011),3,2011
208313924,,2,ELA Predictives (January 2011),3,2011
208313619,83,2,ELA Predictives (January 2011),3,2011
209181650,59,2,ELA Predictives (January 2011),3,2011
207428384,98,2,ELA Predictives (January 2011),3,2011
208716134,85,2,ELA Predictives (January 2011),3,2011
207909169,90,2,ELA Predictives (January 2011),3,2011
208790725,,2,ELA Predictives (January 2011),3,2011
208120527,80,2,ELA Predictives (January 2011),3,2011
205632482,98,2,ELA Predictives (January 2011),3,2011
206484495,85,2,ELA Predictives (January 2011),3,2011
208187401,98,2,ELA Predictives (January 2011),3,2011
208932939,93,2,ELA Predictives (January 2011),3,2011
208694349,,2,ELA Predictives (January 2011),3,2011
207744327,,2,ELA Predictives (January 2011),3,2011
205982804,90,2,ELA Predictives (January 2011),3,2011
208249698,,2,ELA Predictives (January 2011),3,2011
207169962,85,2,ELA Predictives (January 2011),3,2011
208968206,83,2,ELA Predictives (January 2011),3,2011
207275645,83,2,ELA Predictives (January 2011),3,2011
219794922,88,2,ELA Predictives (January 2011),3,2011
207389784,90,2,ELA Predictives (January 2011),3,2011
207708793,,2,ELA Predictives (January 2011),3,2011
207648254,83,2,ELA Predictives (January 2011),3,2011
207235425,88,2,ELA Predictives (January 2011),3,2011
205977762,93,2,ELA Predictives (January 2011),3,2011
207648361,80,2,ELA Predictives (January 2011),3,2011
208338228,78,2,ELA Predictives (January 2011),3,2011
207481102,85,2,ELA Predictives (January 2011),3,2011
208819698,85,2,ELA Predictives (January 2011),3,2011
208644062,98,2,ELA Predictives (January 2011),3,2011
207779646,88,2,ELA Predictives (January 2011),3,2011
231263948,,2,ELA Predictives (January 2011),3,2011
208643486,78,2,ELA Predictives (January 2011),3,2011
207481136,95,2,ELA Predictives (January 2011),3,2011
207909607,85,2,ELA Predictives (January 2011),3,2011
208420745,,2,ELA Predictives (January 2011),3,2011
207085895,83,2,ELA Predictives (January 2011),3,2011
205982861,54,2,ELA Predictives (January 2011),3,2011
207389974,88,2,ELA Predictives (January 2011),3,2011
208643932,95,2,ELA Predictives (January 2011),3,2011
208314401,88,2,ELA Predictives (January 2011),3,2011
207123951,88,2,ELA Predictives (January 2011),3,2011
207424821,76,2,ELA Predictives (January 2011),3,2011
207978800,83,2,ELA Predictives (January 2011),3,2011
208819847,83,2,ELA Predictives (January 2011),3,2011
207909060,83,2,ELA Predictives (January 2011),3,2011
207234931,93,2,ELA Predictives (January 2011),3,2011
208270595,93,2,ELA Predictives (January 2011),3,2011
207647751,100,2,ELA Predictives (January 2011),3,2011
207123977,93,2,ELA Predictives (January 2011),3,2011
207234980,80,2,ELA Predictives (January 2011),3,2011
209181932,90,2,ELA Predictives (January 2011),3,2011
214575433,90,2,ELA Predictives (January 2011),3,2011
207234741,95,2,ELA Predictives (January 2011),3,2011
231267329,,2,ELA Predictives (January 2011),3,2011
208694521,,2,ELA Predictives (January 2011),3,2011
209459437,90,2,ELA Predictives (January 2011),3,2011
207124371,85,2,ELA Predictives (January 2011),3,2011
208556837,68,2,ELA Predictives (January 2011),3,2011
208211912,93,2,ELA Predictives (January 2011),3,2011
207185398,90,2,ELA Predictives (January 2011),3,2011
208313668,90,2,ELA Predictives (January 2011),3,2011
207648270,85,2,ELA Predictives (January 2011),3,2011
207389792,71,2,ELA Predictives (January 2011),3,2011
205629553,,2,ELA Predictives (January 2011),3,2011
203921846,85,2,ELA Predictives (January 2011),3,2011
207234956,85,2,ELA Predictives (January 2011),3,2011
207166661,66,2,ELA Predictives (January 2011),3,2011
207166695,95,2,ELA Predictives (January 2011),3,2011
209305937,78,2,ELA Predictives (January 2011),3,2011
207648296,76,2,ELA Predictives (January 2011),3,2011
207481342,88,2,ELA Predictives (January 2011),3,2011
205857113,80,2,ELA Predictives (January 2011),3,2011
207909540,95,2,ELA Predictives (January 2011),3,2011
208249201,80,2,ELA Predictives (January 2011),3,2011
207389818,88,2,ELA Predictives (January 2011),3,2011
207356080,95,2,ELA Predictives (January 2011),3,2011
207317389,90,2,ELA Predictives (January 2011),3,2011
206584088,93,2,ELA Predictives (January 2011),3,2011
207481359,76,2,ELA Predictives (January 2011),3,2011
207481367,85,2,ELA Predictives (January 2011),3,2011
208388686,85,2,ELA Predictives (January 2011),3,2011
208154658,,2,ELA Predictives (January 2011),3,2011
207176579,,2,ELA Predictives (January 2011),3,2011
207009416,98,2,ELA Predictives (January 2011),3,2011
231264003,,2,ELA Predictives (January 2011),3,2011
207239807,76,2,ELA Predictives (January 2011),3,2011
218186724,66,2,ELA Predictives (January 2011),3,2011
207510116,68,2,ELA Predictives (January 2011),3,2011
206483950,80,2,ELA Predictives (January 2011),3,2011
207406422,93,2,ELA Predictives (January 2011),3,2011
207167339,83,2,ELA Predictives (January 2011),3,2011
205732746,,2,ELA Predictives (January 2011),3,2011
231737511,,2,ELA Predictives (January 2011),3,2011
207524463,98,2,ELA Predictives (January 2011),3,2011
207425273,80,2,ELA Predictives (January 2011),3,2011
204226211,,2,ELA Predictives (January 2011),3,2011
207004243,85,2,ELA Predictives (January 2011),3,2011
206626996,93,2,ELA Predictives (January 2011),3,2011
207967787,83,2,ELA Predictives (January 2011),3,2011
208780171,95,2,ELA Predictives (January 2011),3,2011
214823742,,2,ELA Predictives (January 2011),3,2011
207658147,,2,ELA Predictives (January 2011),3,2011
207481177,63,2,ELA Predictives (January 2011),3,2011
204218564,83,2,ELA Predictives (January 2011),3,2011
207726852,,2,ELA Predictives (January 2011),3,2011
208865444,,2,ELA Predictives (January 2011),3,2011
206484230,88,2,ELA Predictives (January 2011),3,2011
207191495,80,2,ELA Predictives (January 2011),3,2011
206929382,71,2,ELA Predictives (January 2011),3,2011
208350306,88,2,ELA Predictives (January 2011),3,2011
208270496,,2,ELA Predictives (January 2011),3,2011
209330711,90,2,ELA Predictives (January 2011),3,2011
220088884,,2,ELA Predictives (January 2011),3,2011
206484065,90,2,ELA Predictives (January 2011),3,2011
207756875,85,2,ELA Predictives (January 2011),3,2011
223091208,93,2,ELA Predictives (January 2011),3,2011
207744145,,2,ELA Predictives (January 2011),3,2011
214478414,78,2,ELA Predictives (January 2011),3,2011
206652737,,2,ELA Predictives (January 2011),3,2011
208313569,,2,ELA Predictives (January 2011),3,2011
208715664,98,2,ELA Predictives (January 2011),3,2011
226919520,76,2,ELA Predictives (January 2011),3,2011
207454232,98,2,ELA Predictives (January 2011),3,2011
207978115,80,2,ELA Predictives (January 2011),3,2011
207662966,76,2,ELA Predictives (January 2011),3,2011
207004433,83,2,ELA Predictives (January 2011),3,2011
231263930,,2,ELA Predictives (January 2011),3,2011
208349829,80,2,ELA Predictives (January 2011),3,2011
207909763,73,2,ELA Predictives (January 2011),3,2011
208780189,78,2,ELA Predictives (January 2011),3,2011
207474578,93,2,ELA Predictives (January 2011),3,2011
208349837,78,2,ELA Predictives (January 2011),3,2011
208849042,,2,ELA Predictives (January 2011),3,2011
207389859,88,2,ELA Predictives (January 2011),3,2011
207445669,76,2,ELA Predictives (January 2011),3,2011
208350199,79,2,ELA Predictives (January 2011),3,2011
208955682,90,2,ELA Predictives (January 2011),3,2011
205977580,100,2,ELA Predictives (January 2011),3,2011
207389875,80,2,ELA Predictives (January 2011),3,2011
208232173,93,2,ELA Predictives (January 2011),3,2011
208872267,85,2,ELA Predictives (January 2011),3,2011
207653635,80,2,ELA Predictives (January 2011),3,2011
207728189,85,2,ELA Predictives (January 2011),3,2011
