207756693,87,3,Math Predictives (January 2012),3,2012
215324674,58,3,Math Predictives (January 2012),3,2012
208313924,82,3,Math Predictives (January 2012),3,2012
208313619,58,3,Math Predictives (January 2012),3,2012
207428384,56,3,Math Predictives (January 2012),3,2012
208716134,69,3,Math Predictives (January 2012),3,2012
207909169,60,3,Math Predictives (January 2012),3,2012
208790725,78,3,Math Predictives (January 2012),3,2012
208120527,87,3,Math Predictives (January 2012),3,2012
205632482,96,3,Math Predictives (January 2012),3,2012
206484495,78,3,Math Predictives (January 2012),3,2012
208187401,82,3,Math Predictives (January 2012),3,2012
208932939,96,3,Math Predictives (January 2012),3,2012
208694349,76,3,Math Predictives (January 2012),3,2012
207744327,71,3,Math Predictives (January 2012),3,2012
205982804,58,3,Math Predictives (January 2012),3,2012
208249698,73,3,Math Predictives (January 2012),3,2012
208968206,89,3,Math Predictives (January 2012),3,2012
207275645,87,3,Math Predictives (January 2012),3,2012
219794922,89,3,Math Predictives (January 2012),3,2012
207389784,73,3,Math Predictives (January 2012),3,2012
207708793,67,3,Math Predictives (January 2012),3,2012
207648254,58,3,Math Predictives (January 2012),3,2012
207235425,91,3,Math Predictives (January 2012),3,2012
205977762,71,3,Math Predictives (January 2012),3,2012
207648361,78,3,Math Predictives (January 2012),3,2012
208338228,76,3,Math Predictives (January 2012),3,2012
207481102,80,3,Math Predictives (January 2012),3,2012
208819698,69,3,Math Predictives (January 2012),3,2012
208644062,96,3,Math Predictives (January 2012),3,2012
207779646,98,3,Math Predictives (January 2012),3,2012
208643486,53,3,Math Predictives (January 2012),3,2012
207481136,87,3,Math Predictives (January 2012),3,2012
207909607,67,3,Math Predictives (January 2012),3,2012
207085895,84,3,Math Predictives (January 2012),3,2012
205982861,47,3,Math Predictives (January 2012),3,2012
207389974,64,3,Math Predictives (January 2012),3,2012
208643932,87,3,Math Predictives (January 2012),3,2012
208314401,87,3,Math Predictives (January 2012),3,2012
207123951,100,3,Math Predictives (January 2012),3,2012
207978800,82,3,Math Predictives (January 2012),3,2012
208819847,84,3,Math Predictives (January 2012),3,2012
207909060,56,3,Math Predictives (January 2012),3,2012
207234931,93,3,Math Predictives (January 2012),3,2012
208270595,82,3,Math Predictives (January 2012),3,2012
207647751,67,3,Math Predictives (January 2012),3,2012
207123977,87,3,Math Predictives (January 2012),3,2012
207234980,67,3,Math Predictives (January 2012),3,2012
209181932,73,3,Math Predictives (January 2012),3,2012
214575433,80,3,Math Predictives (January 2012),3,2012
207234741,80,3,Math Predictives (January 2012),3,2012
208694521,87,3,Math Predictives (January 2012),3,2012
209459437,84,3,Math Predictives (January 2012),3,2012
207124371,71,3,Math Predictives (January 2012),3,2012
208556837,51,3,Math Predictives (January 2012),3,2012
208211912,93,3,Math Predictives (January 2012),3,2012
207185398,96,3,Math Predictives (January 2012),3,2012
208313668,67,3,Math Predictives (January 2012),3,2012
207648270,82,3,Math Predictives (January 2012),3,2012
207389792,69,3,Math Predictives (January 2012),3,2012
205629553,76,3,Math Predictives (January 2012),3,2012
203921846,69,3,Math Predictives (January 2012),3,2012
207234956,82,3,Math Predictives (January 2012),3,2012
207166661,62,3,Math Predictives (January 2012),3,2012
207166695,87,3,Math Predictives (January 2012),3,2012
209305937,71,3,Math Predictives (January 2012),3,2012
207648296,84,3,Math Predictives (January 2012),3,2012
205857113,64,3,Math Predictives (January 2012),3,2012
207909540,82,3,Math Predictives (January 2012),3,2012
208249201,58,3,Math Predictives (January 2012),3,2012
207389818,62,3,Math Predictives (January 2012),3,2012
207356080,87,3,Math Predictives (January 2012),3,2012
207317389,64,3,Math Predictives (January 2012),3,2012
206584088,67,3,Math Predictives (January 2012),3,2012
207481359,62,3,Math Predictives (January 2012),3,2012
207481367,67,3,Math Predictives (January 2012),3,2012
208388686,96,3,Math Predictives (January 2012),3,2012
208154658,89,3,Math Predictives (January 2012),3,2012
207176579,80,3,Math Predictives (January 2012),3,2012
207009416,89,3,Math Predictives (January 2012),3,2012
207239807,80,3,Math Predictives (January 2012),3,2012
218186724,49,3,Math Predictives (January 2012),3,2012
207510116,62,3,Math Predictives (January 2012),3,2012
207406422,69,3,Math Predictives (January 2012),3,2012
207167339,73,3,Math Predictives (January 2012),3,2012
207524463,89,3,Math Predictives (January 2012),3,2012
207425273,82,3,Math Predictives (January 2012),3,2012
204226211,53,3,Math Predictives (January 2012),3,2012
207004243,82,3,Math Predictives (January 2012),3,2012
206626996,89,3,Math Predictives (January 2012),3,2012
207967787,73,3,Math Predictives (January 2012),3,2012
208780171,#VALUE!,3,Math Predictives (January 2012),3,2012
214823742,73,3,Math Predictives (January 2012),3,2012
207658147,89,3,Math Predictives (January 2012),3,2012
207481177,89,3,Math Predictives (January 2012),3,2012
207726852,84,3,Math Predictives (January 2012),3,2012
206484230,78,3,Math Predictives (January 2012),3,2012
207191495,62,3,Math Predictives (January 2012),3,2012
206929382,80,3,Math Predictives (January 2012),3,2012
208350306,69,3,Math Predictives (January 2012),3,2012
208270496,67,3,Math Predictives (January 2012),3,2012
209330711,67,3,Math Predictives (January 2012),3,2012
220088884,58,3,Math Predictives (January 2012),3,2012
